entry_date,exit_date,code,entry_price,exit_price,gross_return,net_return,score,factors,exit_reason
2026-03-02,2026-03-02,001896,13.36,12.7,-5.0,-5.2,75.92287813790743,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.48800968978056813), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9309543044084203), 'liquidity': np.float64(1.3960295293492493)}",止损(-5%)
2026-03-02,2026-03-02,300804,51.05,48.5,-5.0,-5.2,75.73654000900868,"{'trend': np.float64(2.3029398560762604), 'momentum': np.float64(2.9164832164408234), 'quality': np.float64(1.379670437586251), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.041126036323568), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-03,2026-03-03,603950,50.25,50.01,-0.48,-0.68,78.75392997279683,"{'trend': np.float64(2.282275990151858), 'momentum': np.float64(3.0), 'quality': np.float64(1.3878934941395655), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9490251676123282), 'liquidity': np.float64(0.930897344723713)}",T+1平仓
2026-03-03,2026-03-03,002842,45.77,43.48,-5.0,-5.2,77.80963069919478,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5982804148447104), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8794541924807544), 'liquidity': np.float64(2.977406244191105)}",止损(-5%)
2026-03-03,2026-03-03,300846,34.91,33.17,-5.0,-5.2,77.18745706161576,"{'trend': np.float64(2.8607850677469933), 'momentum': np.float64(3.0), 'quality': np.float64(1.2873999370661255), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0566672312336076), 'liquidity': np.float64(2.94193582725149)}",止损(-5%)
2026-03-03,2026-03-03,001896,13.9,13.21,-5.0,-5.2,77.09103158596693,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.47548300626088885), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9151927355512904), 'liquidity': np.float64(2.1812682653971516)}",止损(-5%)
2026-03-03,2026-03-03,002155,40.77,40.64,-0.32,-0.52,76.60203573898873,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6993503030892573), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9368374359830391), 'liquidity': np.float64(2.259716226871588)}",T+1平仓
2026-03-04,2026-03-04,300658,26.96,25.61,-5.0,-5.2,82.58184945744617,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2423395194925426), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7529683261031435), 'liquidity': np.float64(2.730617280439411)}",止损(-5%)
2026-03-04,2026-03-04,603950,47.51,49.75,4.72,4.52,81.12698674853968,"{'trend': np.float64(2.9309813598856933), 'momentum': np.float64(3.0), 'quality': np.float64(1.4053095506536444), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9415939052975172), 'liquidity': np.float64(1.1955548673527427)}",T+1平仓
2026-03-04,2026-03-04,002842,41.65,46.0,10.45,10.25,77.8281414134322,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5959445134849899), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8719916512957271), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-04,2026-03-04,300157,9.21,8.75,-5.0,-5.2,77.33671951217256,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.1772400833168786), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0650002459260222), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-04,2026-03-04,301362,113.11,107.46,-5.0,-5.2,77.2878549005237,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.1609518794339202), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0650002459260222), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-05,2026-03-05,300658,28.24,26.83,-5.0,-5.2,82.01164476923073,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.253297170335444), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7280924765390057), 'liquidity': np.float64(2.3783172190715822)}",止损(-5%)
2026-03-05,2026-03-05,603619,45.4,43.13,-5.0,-5.2,77.77120292802657,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.656419732751196), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9134873754267189), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-05,2026-03-05,600722,11.11,12.29,10.59,10.39,77.71363391151863,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4902145060328004), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7280924765390057), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-05,2026-03-05,300157,8.87,8.43,-5.0,-5.2,77.24641276561755,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.1682101739635602), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.086072585424379), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-05,2026-03-05,300164,22.02,22.39,1.66,1.46,77.0100419934472,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.0894199165734475), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.086072585424379), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-06,2026-03-06,600759,7.89,8.23,4.36,4.16,77.90978300185631,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5990391979722299), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9023001985910015), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-06,2026-03-06,300812,45.66,43.37,-5.0,-5.2,77.85440062943451,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3373779962490397), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.052577786437538), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-06,2026-03-06,301373,58.06,66.53,14.6,14.4,77.5072141196049,"{'trend': np.float64(2.992984377265043), 'momentum': np.float64(3.0), 'quality': np.float64(1.2286647823741277), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.052577786437538), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-06,2026-03-06,300617,67.21,71.9,6.98,6.78,77.29137519007088,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2328227550113782), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.052577786437538), 'liquidity': np.float64(2.833760189566244)}",T+1平仓
2026-03-06,2026-03-06,300303,11.51,10.94,-5.0,-5.2,77.05896306559004,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2864063781079218), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.052577786437538), 'liquidity': np.float64(2.571651527052584)}",止损(-5%)
2026-03-09,2026-03-09,300658,28.16,26.75,-5.0,-5.2,78.38237352882805,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.240918266939649), 'sentiment': np.float64(1.0496136364695163), 'valuation': np.float64(0.7636926007111484), 'liquidity': np.float64(2.8379401625461647)}",止损(-5%)
2026-03-09,2026-03-09,300303,10.49,10.21,-2.68,-2.88,77.57118031109567,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2396091104188969), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0492156733870044), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-09,2026-03-09,301373,65.84,62.54,-5.0,-5.2,77.46745551304504,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.205034177735351), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0492156733870044), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-09,2026-03-09,603950,52.15,49.54,-5.0,-5.2,77.20583782376697,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.4086881134573077), 'sentiment': np.float64(1.3536374009624448), 'valuation': np.float64(0.9517931424308269), 'liquidity': np.float64(0.8858066026247085)}",止损(-5%)
2026-03-09,2026-03-09,300831,20.94,19.89,-5.0,-5.2,77.12745389005681,"{'trend': np.float64(2.7933176678886937), 'momentum': np.float64(3.0), 'quality': np.float64(1.457161646216097), 'sentiment': np.float64(2.788294652401534), 'valuation': np.float64(-1.0492156733870044), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-10,2026-03-10,300658,28.61,29.57,3.36,3.16,82.13879758303928,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.232388163146725), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7577374145037928), 'liquidity': np.float64(2.4456139000584827)}",T+1平仓
2026-03-10,2026-03-10,300831,19.79,19.8,0.05,-0.15,78.09692578511931,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.4440028825109383), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0574101573886725), 'liquidity': np.float64(2.9580984065016773)}",T+1平仓
2026-03-10,2026-03-10,600722,11.92,12.72,6.67,6.47,77.76778939079149,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.501807617573296), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7577374145037928), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-10,2026-03-10,301373,72.94,76.12,4.36,4.16,77.47828824600943,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2168395727251486), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0574101573886725), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-10,2026-03-10,001896,15.98,15.79,-1.14,-1.34,77.34266447038894,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.47836283279257585), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9122751768050679), 'liquidity': np.float64(2.3606182922343093)}",T+1平仓
2026-03-11,2026-03-11,600821,9.67,9.19,-5.0,-5.2,78.40511613105406,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5091644677097611), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9775365113944479), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-11,2026-03-11,000533,18.21,17.3,-5.0,-5.2,78.23047983740861,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4453588343969372), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8555187801998074), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-11,2026-03-11,002015,18.03,19.4,7.61,7.41,77.70876021147632,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6049948059987977), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9491181263044531), 'liquidity': np.float64(2.7842601670395615)}",T+1平仓
2026-03-11,2026-03-11,300191,43.44,45.4,4.51,4.31,76.77623309560025,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.137827306752797), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0354343886022663), 'liquidity': np.float64(2.6460362274324334)}",T+1平仓
2026-03-11,2026-03-11,301638,32.03,35.21,9.94,9.74,76.6972398874699,"{'trend': np.float64(2.5743504530226846), 'momentum': np.float64(3.0), 'quality': np.float64(1.3601638980695505), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0354343886022663), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-12,2026-03-12,300658,28.03,26.63,-5.0,-5.2,79.16190410178217,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2430472356274478), 'sentiment': np.float64(1.8848971879302603), 'valuation': np.float64(0.7755134419133102), 'liquidity': np.float64(2.0768022642112065)}",止损(-5%)
2026-03-12,2026-03-12,301373,77.23,73.37,-5.0,-5.2,77.46830516496864,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.1956742500079054), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.039572528351691), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-12,2026-03-12,603269,18.02,17.12,-5.0,-5.2,77.26035383536433,"{'trend': np.float64(2.944338126429517), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5900823969124886), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9516111049414772), 'liquidity': np.float64(2.561835554659209)}",止损(-5%)
2026-03-12,2026-03-12,605268,14.67,14.45,-1.56,-1.76,76.93489401273905,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.39769261923005744), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9655241524476432), 'liquidity': np.float64(1.8209329420575264)}",T+1平仓
2026-03-12,2026-03-12,300499,41.41,39.98,-3.46,-3.66,76.87393536588188,"{'trend': np.float64(2.7462634111874924), 'momentum': np.float64(3.0), 'quality': np.float64(1.3415865753601408), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.039572528351691), 'liquidity': np.float64(2.8194019941960375)}",T+1平仓
2026-03-13,2026-03-13,301638,32.04,31.83,-0.67,-0.87,77.92468008246168,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3460103033437916), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0377836091899006), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-13,2026-03-13,300323,13.21,13.06,-1.18,-1.38,77.66817312355755,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2605079837090811), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0377836091899006), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-13,2026-03-13,600722,16.02,16.92,5.66,5.46,77.64502216368095,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5118447373734953), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7768134926505622), 'liquidity': np.float64(2.90007726523316)}",T+1平仓
2026-03-13,2026-03-13,002015,21.38,22.26,4.1,3.9,77.59843614934613,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6028933354311725), 'sentiment': np.float64(2.986461701189305), 'valuation': np.float64(0.9470621065221564), 'liquidity': np.float64(2.730927338931488)}",T+1平仓
2026-03-13,2026-03-13,000988,125.43,119.15,-5.0,-5.2,77.51580723816554,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5669596203951304), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.892120448916277), 'liquidity': np.float64(2.6935498350680644)}",止损(-5%)
2026-03-16,2026-03-16,600821,10.01,9.51,-5.0,-5.2,78.40411284237709,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5019040200496715), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9699416341753695), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-16,2026-03-16,600722,16.96,18.38,8.4,8.2,77.79329247683282,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5067718899299107), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7712027155408475), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-16,2026-03-16,002015,22.26,21.15,-5.0,-5.2,77.79306951541152,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.598041538778967), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9415093620972275), 'liquidity': np.float64(2.841777363637825)}",止损(-5%)
2026-03-16,2026-03-16,300323,12.97,12.32,-5.0,-5.2,77.62238407740979,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.268337961756729), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0440129284376647), 'liquidity': np.float64(2.966272651635069)}",止损(-5%)
2026-03-16,2026-03-16,301658,51.05,49.59,-2.86,-3.06,77.59028421253556,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2407743326161862), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0440129284376647), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-17,2026-03-17,300720,48.98,49.45,0.96,0.76,79.58613464300245,"{'trend': np.float64(2.744366212844324), 'momentum': np.float64(3.0), 'quality': np.float64(1.4212345387868124), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7678912004579922), 'liquidity': np.float64(0.857105857823384)}",T+1平仓
2026-03-17,2026-03-17,300936,66.07,67.32,1.9,1.7,77.792679730966,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3111108812109067), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0468843042222413), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-17,2026-03-17,600722,17.37,19.28,11.02,10.82,77.79021228564592,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5044871052426847), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7678912004579922), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-17,2026-03-17,600714,25.02,25.08,0.24,0.04,75.51419457295836,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.43998265067082293), 'sentiment': np.float64(1.9932847160619773), 'valuation': np.float64(0.7678912004579922), 'liquidity': np.float64(2.863718874971598)}",T+1平仓
2026-03-17,2026-03-17,002015,21.15,20.09,-5.0,-5.2,75.43142387369731,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5957673783577786), 'sentiment': np.float64(1.9382430022482522), 'valuation': np.float64(0.938156552390146), 'liquidity': np.float64(2.862139731027759)}",止损(-5%)
2026-03-18,2026-03-18,000533,20.97,19.92,-5.0,-5.2,78.24001131258055,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4415835077162115), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.854920611909727), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-18,2026-03-18,300936,63.73,63.94,0.32,0.12,77.80502857781185,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3029781924109143), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0346353331402984), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-18,2026-03-18,600722,18.72,17.78,-5.0,-5.2,77.80391521879291,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5103813711173142), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7783531107149523), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-18,2026-03-18,300243,15.11,15.07,-0.2,-0.4,77.50617507190911,"{'trend': np.float64(2.9511349528899733), 'momentum': np.float64(2.903425043239991), 'quality': np.float64(1.324656621790037), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0346353331402984), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-18,2026-03-18,600367,27.43,26.06,-5.0,-5.2,77.2301057265897,"{'trend': np.float64(2.676427668966678), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5186471183035215), 'sentiment': np.float64(2.978790999892611), 'valuation': np.float64(0.9348281082806182), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-19,2026-03-19,000533,19.8,18.81,-5.0,-5.2,78.24184500712104,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4479118064339143), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8618601421409303), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-19,2026-03-19,600367,26.78,25.44,-5.0,-5.2,78.17794621382905,"{'trend': np.float64(2.991541678232057), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5247349929616861), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9416669169904635), 'liquidity': np.float64(2.9683502713643626)}",止损(-5%)
2026-03-19,2026-03-19,301667,109.47,104.0,-5.0,-5.2,77.76845264078639,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2814649423068487), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0253140620447168), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-19,2026-03-19,300042,58.23,56.21,-3.46,-3.66,77.64497396109773,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.240305382410626), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0253140620447168), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-19,2026-03-19,603248,31.78,30.19,-5.0,-5.2,77.02118508172913,"{'trend': np.float64(2.8398156060517237), 'momentum': np.float64(3.0), 'quality': np.float64(-0.7375125267067474), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9047586145647319), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-20,2026-03-20,300658,26.01,24.71,-5.0,-5.2,78.74983754130162,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2210184461133906), 'sentiment': np.float64(2.1346432170881084), 'valuation': np.float64(0.7840731167009853), 'liquidity': np.float64(1.4544104096068302)}",止损(-5%)
2026-03-20,2026-03-20,300720,56.91,57.77,1.52,1.32,78.72923449407631,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.4063560957942374), 'sentiment': np.float64(1.9297353917380449), 'valuation': np.float64(0.7840731167009853), 'liquidity': np.float64(1.3773614834533536)}",T+1平仓
2026-03-20,2026-03-20,300042,57.06,54.2,-5.0,-5.2,77.59789407889035,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.2261044951681996), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0268064688714158), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-20,2026-03-20,002432,66.4,63.08,-5.0,-5.2,77.24434293065885,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6792677981070601), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9919442181720574), 'liquidity': np.float64(2.537542446975902)}",止损(-5%)
2026-03-20,2026-03-20,300499,40.51,39.2,-3.23,-3.43,77.11626078027092,"{'trend': np.float64(2.8942774844962944), 'momentum': np.float64(3.0), 'quality': np.float64(1.2779414298582432), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0268064688714158), 'liquidity': np.float64(2.7866822958810444)}",T+1平仓
2026-03-23,2026-03-23,300720,56.69,60.72,7.11,6.91,78.90211715737162,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3982796029999487), 'sentiment': np.float64(2.0626828234767682), 'valuation': np.float64(0.7882289569926949), 'liquidity': np.float64(1.301036749713973)}",T+1平仓
2026-03-23,2026-03-23,600821,10.39,10.05,-3.28,-3.48,78.41688980717072,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.5141099148309668), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9864065172212089), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-23,2026-03-23,601218,6.77,7.18,6.15,5.95,77.6012649504407,"{'trend': np.float64(2.8687559801028018), 'momentum': np.float64(2.903720781740393), 'quality': np.float64(-0.5526642097864235), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.9565392935252236), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-23,2026-03-23,600396,6.66,6.88,3.4,3.2,77.5597527924175,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6016446928535292), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7882289569926949), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-23,2026-03-23,301396,155.15,150.69,-2.88,-3.08,77.4431247191051,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.1695676644106274), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0218594247089279), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-24,2026-03-24,300720,61.06,58.01,-5.0,-5.2,81.50633960865441,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.5104215542267405), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.715324044947224), 'liquidity': np.float64(1.5527352074216787)}",止损(-5%)
2026-03-24,2026-03-24,000601,7.51,8.05,7.25,7.05,77.78722230759627,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.46338455274115303), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7257919886065753), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-24,2026-03-24,301658,61.65,58.57,-5.0,-5.2,77.45798116478613,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.273131971983831), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.1204715837217853), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-24,2026-03-24,000020,20.38,19.36,-5.0,-5.2,77.34578333115628,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.6702244417360447), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.7854855521214722), 'liquidity': np.float64(3.0)}",止损(-5%)
2026-03-24,2026-03-24,688717,136.01,129.21,-5.0,-5.2,76.26021327160981,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.4906472677838528), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.715324044947224), 'liquidity': np.float64(2.057455293413136)}",止损(-5%)
2026-03-25,2026-03-25,300720,60.56,71.82,18.59,18.39,80.53808899217088,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.5225607944226722), 'sentiment': np.float64(2.712264560139876), 'valuation': np.float64(0.7157654152742946), 'liquidity': np.float64(1.3136767351768375)}",T+1平仓
2026-03-25,2026-03-25,301667,97.86,99.9,2.09,1.89,77.71788709031233,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.350581471782858), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.1112857750120817), 'liquidity': np.float64(3.0)}",T+1平仓
2026-03-25,2026-03-25,300868,54.62,51.89,-5.0,-5.2,77.02334695077849,"{'trend': np.float64(2.941096307678984), 'momentum': np.float64(3.0), 'quality': np.float64(1.3992956160721968), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.1112857750120817), 'liquidity': np.float64(2.5573523363741297)}",止损(-5%)
2026-03-25,2026-03-25,001896,16.68,15.84,-5.0,-5.2,76.86920162700794,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.44676659511076944), 'sentiment': np.float64(3.0), 'valuation': np.float64(0.8713166260567667), 'liquidity': np.float64(2.063701022779965)}",止损(-5%)
2026-03-25,2026-03-25,601330,11.01,10.67,-3.1,-3.3,76.5365823004084,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(-0.37634478041353364), 'sentiment': np.float64(2.9459626156839636), 'valuation': np.float64(0.928699202826301), 'liquidity': np.float64(1.6674020985874518)}",T+1平仓
2026-03-26,2026-03-26,300385,21.35,20.28,-5.0,-5.2,77.767136086092,"{'trend': np.float64(3.0), 'momentum': np.float64(3.0), 'quality': np.float64(1.3271181395414973), 'sentiment': np.float64(3.0), 'valuation': np.float64(-1.0714061108441661), 'liquidity': np.float64(3.0)}",止损(-5%)
