date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2024-07-10,002415,77.35838811353261,100.0,64.63710793154598,65.7846677916384,28.3682,28.9564,0.017934484387447807
2024-06-11,600016,77.33918640088336,100.0,74.48890049657992,54.22690409026798,3.3073,3.2898,-0.008091325250204116
2024-07-10,600887,77.33762246227695,100.0,69.1140578156801,60.49234075596307,23.715,24.0547,0.011524267341345163
2024-08-26,688623,77.32465208135496,100.0,67.48602612046406,62.348476463975125,47.2621,47.2035,-0.004039894122351703
2024-08-13,002415,77.32339603200354,100.0,64.8907923821437,65.37206232751085,26.1793,26.5554,0.011566312315455242
2024-07-02,000044,77.31313698047279,100.0,75.24241876272178,53.260968045067244,3472.4438,3447.5687,-0.009963571660972656
2024-05-31,600104,77.2909783589761,100.0,71.13938984762656,57.973973041022724,13.6131,13.7098,0.0043034518221419255
2024-08-08,600016,77.27084238593486,100.0,69.86038295482682,59.399027839151564,3.1818,3.1725,-0.0057228738449934275
2024-06-14,000044,77.24817788791117,100.0,74.75627317707644,53.61160758644803,3521.0639,3514.5835,-0.004640466456743349
2024-06-11,600157,77.24363861119535,100.0,66.4050715018765,63.33954528512858,1.2222,1.2123,-0.010900147275405024
2024-05-07,002936,77.24064174738162,100.0,75.2159063425749,53.05024842493468,1.9126,1.9126,-0.0028
2024-06-14,601880,77.22013208049997,100.0,66.24691493749256,63.44570617459192,1.2827,1.2827,-0.0028
2024-04-19,601880,77.1909613097485,100.0,77.68846088499575,50.0,1.3993,1.3701,-0.023667576645465514
2024-08-26,600170,77.18200306718413,100.0,64.30516560724884,65.58398368215677,2.0209,1.9135,-0.05594463852738886
2024-07-02,000895,77.1694649457384,100.0,70.2726595977459,58.580113621757775,22.0055,21.5452,-0.023717497898252716
2024-04-29,002936,77.15351127019434,100.0,74.3477794895221,53.77262816287205,1.9225,1.9126,-0.007949544863459048
2024-05-28,600022,77.15184099561331,100.0,69.78448076668737,59.0909090909091,1.24,1.25,0.005264516129032264
2024-07-05,000895,77.14214319408826,100.0,69.70683337956005,59.14917170414083,21.5452,21.9134,0.014289653379871065
2024-08-21,688623,77.12027587001467,100.0,67.78561115334844,61.31770655447574,47.6431,47.2621,-0.01079696073513269
2024-07-26,000044,77.10396994919257,100.0,76.3889674704217,51.22610444848326,3424.4445,3481.3444,0.013815804402728643
2024-08-16,688623,77.0905044723731,100.0,68.38871017311078,60.51485303928109,49.763,47.6431,-0.045399923638044355
2024-04-24,601880,77.03758155055388,100.0,77.25023300158253,50.0,1.3701,1.3993,0.018512312969856136
2024-08-08,601006,77.02459769157988,100.0,80.44544056671143,46.228978310769655,6.5651,6.4988,-0.012898856072260899
2024-08-16,002293,77.02023133578638,100.0,70.55553953942953,57.75264165662011,6.6861,6.4584,-0.0368557275541795
2024-08-08,002293,77.0181323379434,100.0,69.75570823548945,58.67878151840702,6.8228,6.8501,0.0012012897930468902
2024-05-31,600157,77.01160376326436,100.0,69.55660816446226,58.889303019008565,1.262,1.2222,-0.034337242472266286
2024-07-10,000044,76.99893263539317,100.0,74.23121577574304,53.393357046277025,3454.1263,3484.9439,0.006121966750318397
2024-05-10,600104,76.96943066302856,100.0,71.25711681006547,56.764799265018816,14.1355,13.9904,-0.01306493579993641
2024-06-05,600016,76.9690337427768,100.0,75.72909921798916,51.546163388268646,3.3509,3.3073,-0.015811429765137747
2024-08-13,601997,76.93234912505531,100.0,71.89293485169364,55.89940642320846,4.8877,4.9258,0.004995077439286377
2024-05-10,600016,76.92680603275925,100.0,74.67185760960864,52.6388528979874,3.412,3.3858,-0.010478780773739678
2024-07-05,002415,76.9210584885092,100.0,64.14547638803097,64.90047250899458,28.7635,28.3682,-0.016543111930050196
2024-05-20,600016,76.90602541362775,100.0,74.95860126344479,52.23504990474024,3.4643,3.4818,0.002251525560719229
2024-04-19,601211,76.89892071386885,100.0,65.09474749640871,63.719196967085985,12.6534,12.5779,-0.008766775728262751
2024-05-28,688469,76.87787464301346,100.0,52.40969109826506,78.44827586206897,3.76,3.84,0.01847659574468087
2024-08-26,601158,76.86272751192558,100.0,74.19306623445237,52.98384776622416,4.7694,4.6146,-0.035256912819222504
2024-05-31,600016,76.8477417103169,100.0,75.40604261493047,51.51875598363747,3.412,3.3509,-0.020707385697538015
2024-04-24,000776,76.84192975713228,100.0,70.61384767095875,57.090276907655685,12.166,12.6659,0.03828992273549238
2024-08-21,600741,76.83992016775426,100.0,60.57242293222876,68.79857380491397,12.8301,13.0312,0.01287407892378082
2024-05-15,600104,76.83523689402415,100.0,71.87861234093701,55.592408582320644,13.9904,13.9517,-0.005566182525160012
2024-07-15,000044,76.81241159169511,100.0,75.8444032160169,50.889568220297335,3484.9439,3524.9602,0.00868262386662803
2024-05-10,002936,76.80476957159597,100.0,75.2676711715292,51.536948871869164,1.9126,1.9126,-0.0028
2024-06-05,600221,76.80033762537352,100.0,70.05065408491814,57.60869565217389,1.31,1.27,-0.033334351145038195
2024-05-15,600016,76.75493439643225,100.0,75.4553978903256,51.151817116060954,3.3858,3.4643,0.02038506704471617
2024-05-07,600104,76.74835225532404,100.0,70.28531531511364,57.161639650114246,14.0871,14.1355,0.0006357674752078771
2024-05-28,600016,76.7476715914134,100.0,75.12624637860606,51.51161786300424,3.4381,3.412,-0.010391402227974756
2024-05-23,600022,76.70566081912303,100.0,69.48370623645538,57.95454545454546,1.25,1.24,-0.010800000000000008
2024-04-19,600515,76.69834157437266,100.0,64.08585397555953,64.22764227642277,3.34,3.39,0.0121700598802396
2024-08-21,600104,76.6872025105551,100.0,64.82946424780278,63.32296674608042,12.7742,12.814,0.00031565499209340814
2024-07-10,603043,76.66672638300943,100.0,63.71345704755946,64.55672138787875,14.7244,14.9464,0.012277015022683526
2024-07-02,600887,76.65970707817314,100.0,68.60256147931644,58.82936853470795,24.3189,24.017,-0.015214212813901938
2024-04-29,600016,76.65891839454267,100.0,73.63530439553168,52.95520618702192,3.4731,3.4032,-0.022926112118856375
2024-07-15,002430,76.65006392573225,100.0,47.40223373662196,83.53094039304855,18.6446,19.1255,0.022992991000074996
2024-05-31,688469,76.6271279342903,100.0,52.10656407375921,77.96610169491525,3.84,4.15,0.0779291666666668
2024-07-26,603568,76.61794980355471,100.0,65.74269847048572,62.026684462949035,18.4692,18.6936,0.009349957767526436
2024-05-10,600022,76.59227310673351,100.0,69.36027610327224,57.72058823529412,1.29,1.26,-0.026055813953488393
2024-07-15,600887,76.5743577861569,100.0,69.27829044346294,57.756520436482894,24.0547,24.7342,0.02544811783144254
2024-05-07,600064,76.56740442698674,100.0,77.12863540160832,48.574606788079464,5.8535,5.8903,0.003486836935166908
2024-08-05,000044,76.55971721115307,100.0,73.81144492427221,52.41903829219269,3363.5664,3374.3128,0.0003949421304719875
2024-07-02,002936,76.54629722751038,100.0,69.00773114636065,57.9786377542805,1.764,1.7243,-0.0253056689342404
2024-07-05,600519,76.53773902817777,100.0,63.53511135196972,64.3348335166279,1379.6366,1365.0046,-0.013405691382788817
2024-07-02,600104,76.526819520223,100.0,69.98815857531531,56.76988006287548,13.3035,13.1777,-0.012256158153869276
2024-07-26,600398,76.51652799587707,100.0,40.418748952692084,91.23321954144947,6.2873,6.1559,-0.023699273137912966
2024-04-24,601211,76.48188201461376,100.0,66.44034912937323,60.75919939777709,12.5779,13.0969,0.03846284991930292
2024-07-15,600380,76.45742487799194,100.0,57.41719891638622,71.20468419085586,10.3384,10.4671,0.009648734813897726
2024-07-18,000044,76.45586858493635,100.0,76.90277883086898,48.46631998044068,3524.9602,3444.0192,-0.02576224507726351
2024-07-23,600060,76.3980311581786,100.0,42.470626760767836,88.44437263969951,18.413,17.8903,-0.031187552272850725
2024-05-23,601880,76.35762984187392,100.0,74.40365613198111,51.05450065226842,1.3701,1.3604,-0.009879775198890621
2024-05-07,601880,76.34155568232683,100.0,76.17476348637392,48.93462820698652,1.3896,1.4187,0.018141278065630487
2024-05-28,601880,76.30476158522812,100.0,74.24620486079442,51.06196627983359,1.3604,1.3507,-0.009930255807115585
2024-05-20,600022,76.30473774982909,100.0,69.39946393341359,56.71641791044777,1.28,1.25,-0.02623750000000002
2024-05-15,002936,76.29383114616473,100.0,75.79420601071807,49.21953014137804,1.9126,1.9423,0.012728599811774462
2024-08-05,600016,76.25591332687605,100.0,69.98058137275937,55.87569948803428,3.228,3.1818,-0.01711226765799264
2024-07-23,002293,76.25071972303861,100.0,64.28647335117566,62.50151350042377,6.8136,6.7226,-0.016155641657860778
2024-05-20,601006,76.24254368343884,100.0,65.7110175730326,60.81229177625812,6.3503,6.3323,-0.005634511755350109
2024-07-23,000044,76.21045616834817,100.0,75.50447252517527,49.279635948456125,3444.0192,3424.4445,-0.008483679115377788
2024-05-23,600016,76.18010763700084,100.0,74.80030753428815,50.0,3.4818,3.4381,-0.015350979378482352
2024-07-31,601997,76.15709034997091,100.0,70.71101736905081,54.69411423601044,5.0116,4.9068,-0.02371148535397877
2024-08-08,002415,76.14959098815045,100.0,63.99155906299684,62.5084843870052,26.6036,26.1793,-0.018748969312423838
2024-04-24,600022,76.13341318379231,100.0,71.78842999207185,53.35820895522389,1.31,1.34,0.020100763358778646
2024-05-23,601939,76.01477090628778,100.0,70.9810991657746,53.90462066088891,6.3046,6.3046,-0.0028
2024-07-23,601868,75.98913560953545,100.0,76.71415718556814,47.13060198195535,2.0671,2.1156,0.020662822311450925
