date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2025-04-10,601658,75.19153249452557,100.0,68.29692115446315,54.29203363487826,4.875,4.9995,0.022738461538461596
2025-04-23,000041,75.18723889442514,100.0,71.84563533838161,50.13755508663858,2485.9577,2548.0806,0.022189524158033682
2025-06-10,000041,75.17964876716178,100.0,72.0211064249267,49.90753839479146,2526.821,2536.9625,0.0012135411253904331
2025-05-09,000895,75.13178921496609,100.0,63.4187194247163,59.78412472105132,24.1276,24.1374,-0.002393826157595514
2025-04-23,600905,75.1283473754051,100.0,69.71076132517527,52.431936371979205,4.1808,4.2595,0.0160241484883277
2025-05-09,600900,75.11082824988189,100.0,73.95802316388725,47.418400475071195,28.6061,29.1192,0.015136733773565704
2025-04-28,601916,75.0924520741959,100.0,75.18301734796002,45.927986674699646,2.8983,2.8504,-0.019326929579408562
2025-04-18,601916,75.09145078373378,100.0,74.7484713483253,46.43161937273307,2.8791,2.86,-0.00943401757493673
2025-06-05,000041,75.05668163040623,100.0,71.96758284390427,49.56009211679913,2518.9598,2526.821,0.00032081201137065633
2025-05-09,600161,75.05528992178185,100.0,49.028265348309056,76.31799016624562,18.8324,18.8818,-0.00017686115418116865
2025-04-28,002252,75.02676115277407,100.0,66.34016969591337,56.02567253068129,6.64,6.6896,0.004669879518072403
2025-04-18,002304,75.01911176582428,100.0,64.22889847918742,58.46332432702893,70.7188,70.2265,-0.00976137377896684
2025-06-10,600900,75.01770523449798,100.0,73.61209362694989,47.51157488355178,29.0708,29.6419,0.016845142204548937
2025-05-14,002304,75.01648133527397,100.0,63.90964351784173,58.82702034676456,67.3205,65.3799,-0.03162628619811186
2025-05-30,002304,74.93801174307963,100.0,65.40465030816972,56.82128045073407,63.4297,64.3469,0.011660103074742719
2025-04-10,600016,74.88838345368846,100.0,64.5228144992327,57.684661263190094,3.7224,3.8372,0.02804031807436069
2025-05-06,600925,74.88090836274822,100.0,66.1718992080757,55.735812133072415,4.9146,4.9537,0.005155886542139819
2025-05-30,600905,74.861573316846,100.0,71.335386440679,49.64729354202788,4.2202,4.2103,-0.005145860385763713
2025-05-19,000538,74.8373102700252,100.0,71.2485326406697,49.667746152636056,55.4266,55.7017,0.002163320860381151
2025-05-09,600905,74.79213526718566,100.0,70.53748836253315,50.346714467663546,4.23,4.2398,-0.00048321513002379116
2025-04-10,601398,74.76476275802341,100.0,71.33075510896818,49.32999489961517,6.499,6.7012,0.028312478842898968
2025-04-10,000001,74.76206681215587,100.0,60.441348215562904,62.02531645569619,10.9,10.95,0.0017871559633026546
2025-05-14,600905,74.6042857323957,100.0,70.59583157584181,49.652482269503565,4.2398,4.3284,0.018097212132647873
2025-05-14,600436,74.58651468646033,100.0,72.46112496087906,47.41706983384224,205.2098,203.5664,-0.01080838946288147
2025-04-18,601009,74.55789297943512,100.0,73.54600959563868,46.05596540320529,10.0859,9.9041,-0.02082516384259222
2025-04-28,600436,74.5392174324313,100.0,70.91955144329773,49.057914757590325,201.8147,202.0607,-0.0015810600516215651
2025-05-14,600900,74.40745486794364,100.0,73.61038059510696,45.479405532187364,29.1192,29.4967,0.010163955053710311
2025-04-18,601658,74.29020634878468,100.0,68.44313478109896,51.11703058466682,5.1048,5.0474,-0.014044319072245796
2025-05-22,000538,74.2773352945876,100.0,70.8766701917677,48.23500242489632,55.7017,55.1712,-0.012323946306845275
2025-04-15,601009,74.25346197238365,100.0,72.96178983856846,45.722785096282294,10.0093,10.0859,0.00485288281897844
2025-05-22,600905,74.18414577304262,100.0,70.89926333599666,47.89801201814597,4.2693,4.2398,-0.009709797859133939
2025-04-18,600905,74.024999882448,100.0,68.94517662811324,49.64729354202788,4.2202,4.1808,-0.012136050424150644
